race,vehicle_number,lap,zone_id,classification,x_meters,y_meters
R1,5,26,6,Conservative,535530.652258399,3710299.334412026
R1,5,26,7,Conservative,535168.5764949162,3710125.8675374943
R1,5,26,8,Optimal,535099.4319025963,3710048.639670724
R1,5,26,9,Optimal,534895.8871054973,3710110.495603818
R1,5,26,10,Conservative,534942.0919827989,3710262.4996641506
R1,5,26,11,Conservative,535062.7725526374,3710193.9985470143
R1,5,27,1,Conservative,535465.1950460301,3710568.508109122
R1,5,27,2,Conservative,535489.9830579372,3710762.3075978775
R1,5,27,3,Conservative,535269.3600745364,3710268.3449899363
R1,5,27,4,Conservative,535649.8883740763,3710622.058039066
R1,5,27,5,Conservative,535782.3230523547,3710631.4310587263
R1,5,27,6,Conservative,535529.2401253653,3710298.0603721263
R1,5,27,7,Conservative,535171.4070839421,3710126.7237600805
R1,5,27,8,Aggressive,535099.4319025963,3710048.639670724
R1,5,27,9,Optimal,534896.5985908009,3710109.6522958246
R1,5,27,10,Conservative,534939.9667548568,3710262.4919536617
R1,5,27,11,Conservative,535062.7710128778,3710194.421484485
R1,5,28,1,Conservative,535465.1903731346,3710569.776922473
R1,5,28,2,Conservative,535489.2746850525,3710762.3049870515
R1,5,28,3,Conservative,535268.6532142921,3710267.919458086
R1,5,28,4,Conservative,535649.1831222561,3710621.2095408565
R1,5,28,5,Conservative,535783.0314350487,3710631.43369103
R1,5,28,6,Conservative,535532.0659514852,3710300.185514509
R1,5,28,7,Conservative,535169.9887006264,3710127.1415235824
R1,5,28,8,Optimal,535100.140327737,3710048.642252433
R1,5,28,9,Optimal,534898.0246267375,3710107.1198052256
R1,5,28,10,Conservative,534939.2598799142,3710262.0664461176
R2,0,1,7,Conservative,535181.3095068482,3710130.9893580847
R2,0,1,8,Conservative,535103.6978682335,3710044.4257878847
R2,0,1,9,Conservative,534889.5128534113,3710110.0495677995
R2,0,1,10,Conservative,534938.5484018899,3710262.909751085
R2,0,1,11,Conservative,535064.9116545888,3710190.199847251
R2,0,2,1,Conservative,535462.3599400204,3710568.9206116865
R2,0,2,2,Conservative,535485.7297033599,3710763.137809513
R2,0,2,3,Conservative,535270.0762281314,3710266.2328964914
R2,0,2,4,Conservative,535652.7062483117,3710626.2979081566
R2,0,2,5,Optimal,535779.4926645163,3710630.5746542607
R2,0,2,6,Conservative,535532.7790397577,3710298.919315301
R2,0,2,7,Conservative,535189.0773929404,3710137.7848259076
R2,0,2,8,Aggressive,535101.5633435639,3710046.955666456
R2,0,2,9,Optimal,534895.8809759481,3710112.1873533595
R2,0,2,10,Conservative,534942.0965862861,3710261.2308516884
R2,0,2,11,Conservative,535063.4825068542,3710193.5781886457
R2,0,3,1,Conservative,535463.7845020539,3710566.811140281
R2,0,3,2,Conservative,535488.5725472142,3710760.610624651
R2,0,3,3,Conservative,535269.3600745364,3710268.3449899363
R2,0,3,4,Conservative,535652.0103922506,3710622.911782596
R2,0,3,5,Conservative,535780.2010472727,3710630.5772863557
R2,0,3,6,Conservative,535531.3653465468,3710298.068212718
R2,0,3,7,Conservative,535186.252989293,3710135.2368482365
R2,0,3,8,Aggressive,535099.4411503489,3710046.1020464003
R2,0,3,9,Optimal,534891.6319860985,3710111.7490164116
R2,0,3,10,Conservative,534939.9867020779,3710256.9937663493
R2,0,3,11,Conservative,535056.4106781139,3710190.1689002314
R2,0,4,1,Conservative,535458.0956015695,3710572.711400468
R2,0,4,2,Conservative,535482.2080995104,3710757.6265647057
R2,0,4,3,Conservative,535271.4853017931,3710268.3527731234
R2,0,4,4,Conservative,535647.7616584944,3710622.473109568
R2,0,4,5,Conservative,535780.205761772,3710629.308472698
R2,0,4,6,Conservative,535533.4843257836,3710299.7678043037
R2,0,4,7,Conservative,535171.4209843864,3710122.917323032
R2,0,4,8,Aggressive,535099.4380677653,3710046.9479211727
R2,0,4,9,Optimal,534895.8779111725,3710113.033228132
R2,0,4,10,Conservative,534939.2629486567,3710261.2205711426
R2,0,4,11,Conservative,535064.8993357721,3710193.5833470053
R2,0,5,1,Conservative,535463.7782717777,3710568.5028914087
R2,0,5,2,Conservative,535487.1558011969,3710760.6054032594
R2,0,5,3,Conservative,535270.0622880119,3710270.039334515
R2,0,5,4,Conservative,535650.5889283606,3710624.175350894
R2,0,5,5,Optimal,535780.9062869654,3710631.4257942764
R2,0,5,6,Conservative,535533.4796443217,3710301.0366172
R2,0,5,7,Conservative,535172.1232260109,3710124.611659879
R2,0,5,8,Aggressive,535099.4334438887,3710048.216733336
R2,0,5,9,Optimal,534888.7875800723,3710114.699312776
R2,0,5,10,Conservative,534935.0186289579,3710259.5134019493
R2,0,5,11,Conservative,535060.658087017,3710191.0302477386
R2,0,6,1,Conservative,535456.6897287603,3710569.7456193124
R2,0,6,2,Conservative,535479.3746066156,3710757.616124012
R2,0,6,3,Conservative,535270.0545434956,3710272.1540223146
R2,0,6,4,Conservative,535650.5904941644,3710623.75241304
R2,0,6,5,Optimal,535780.9062869654,3710631.4257942764
R2,0,6,6,Conservative,535532.0768744563,3710297.224951093
R2,0,6,7,Conservative,535173.5477881401,3710122.5021468885
R2,0,6,8,Aggressive,535100.8580010051,3710046.1072098683
R2,0,6,9,Aggressive,534891.6319860985,3710111.7490164116
R2,0,6,10,Conservative,534942.1119312334,3710257.001476832
R2,0,6,11,Conservative,535064.9054951818,3710191.8915971266
R2,0,7,1,Conservative,535459.531063794,3710567.641363957
R2,0,7,2,Conservative,535487.1620359906,3710758.9136516387
R2,0,7,3,Conservative,535266.5310844377,3710267.06580041
R2,0,7,4,Conservative,535651.298877341,3710623.755035647
R2,0,7,5,Aggressive,535779.4958074539,3710629.7287784894
R2,0,7,6,Conservative,535513.0091462894,3710281.082771656
R2,0,7,7,Conservative,535173.5385206197,3710125.039771586
R2,0,7,8,Aggressive,535098.0258409218,3710045.673945752
R2,0,7,9,Optimal,534895.1740879627,3710111.7618492497
R2,0,7,10,Conservative,534939.2660173986,3710260.37469617
R2,0,7,11,Conservative,535062.0641382101,3710193.995967964
R2,0,8,1,Conservative,535462.3599400204,3710568.9206116865
R2,0,8,2,Conservative,535488.5725472142,3710760.610624651
R2,0,8,3,Conservative,535266.5403769123,3710264.528175075
R2,0,8,4,Conservative,535650.5936257717,3710622.90653733
R2,0,8,5,Optimal,535779.4942359851,3710630.151716375
R2,0,8,6,Conservative,535511.5985677539,3710279.3857968044
R2,0,8,7,Conservative,535172.8331901652,3710124.1913095308
R2,0,8,8,Aggressive,535101.5618021785,3710047.378603845
R2,0,8,9,Optimal,534893.7587795093,3710111.333778573
R2,0,8,10,Conservative,534943.5256815585,3710257.8524923837
R2,0,8,11,Conservative,535062.0702971225,3710192.3042180864
R2,0,9,1,Conservative,535461.656225354,3710567.649189666
R2,0,9,2,Conservative,535486.4505455247,3710759.756916832
R2,0,9,3,Conservative,535270.0653858173,3710269.1934593967
R2,0,9,4,Conservative,535651.298877341,3710623.755035647
R2,0,9,5,Optimal,535780.1994757724,3710631.0002242415
R2,0,9,6,Conservative,535532.0768744563,3710297.224951093
R2,0,9,7,Conservative,535182.0163810193,3710131.4148833235
R2,0,9,8,Aggressive,535100.151116999,3710045.681690721
R2,0,9,9,Optimal,534896.6031880536,3710108.38348367
R2,0,9,10,Conservative,534940.6828363377,3710260.3798363386
R2,0,9,11,Conservative,535060.6503886896,3710193.144935082
R2,0,10,1,Conservative,535461.6453230203,3710570.6097541437
R2,0,10,2,Conservative,535486.4474281898,3710760.6027926416
R2,0,10,3,Conservative,535267.9370611301,3710270.0315516395
R2,0,10,4,Conservative,535649.8868083042,3710622.4809769206
R2,0,10,5,Optimal,535779.4910930473,3710630.997592147
R2,0,10,6,Conservative,535505.9453337683,3710275.558462816
R2,0,10,7,Conservative,535187.6667365165,3710136.0878995056
R2,0,10,8,Aggressive,535098.734266281,3710045.6765273563
R2,0,10,9,Optimal,534892.3296808428,3710114.7121445765
R2,0,10,10,Conservative,534939.9774956714,3710259.531391257
R2,0,10,11,Conservative,535062.0687573947,3710192.727155555
R2,0,11,1,Conservative,535462.3537099899,3710570.6123628193
R2,0,11,2,Conservative,535487.1573598955,3710760.182465355
R2,0,11,3,Conservative,535268.6501166121,3710268.7653332017
R2,0,11,4,Conservative,535652.0088263849,3710623.3347204514
R2,0,11,5,Conservative,535778.7874246367,3710629.726146447
R2,0,11,6,Conservative,535510.1817509091,3710279.3805726217
R2,0,11,7,Conservative,535170.0056893738,3710122.489211639
R2,0,11,8,Aggressive,535101.5664263342,3710046.1097916816
R2,0,11,9,Optimal,534893.04729458,3710112.177086776
R2,0,11,10,Conservative,534941.3927802705,3710259.959469015
R2,0,11,11,Conservative,535062.7864104668,3710190.1921097925
R2,0,12,1,Conservative,535461.6406505891,3710571.878567495
R2,0,12,2,Conservative,535486.4474281898,3710760.6027926416
R2,0,12,3,Conservative,535267.2379448372,3710267.491332102
R2,0,12,4,Conservative,535650.5967573782,3710622.0606616214
R2,0,12,5,Optimal,535779.4910930473,3710630.997592147
R2,0,12,6,Conservative,535532.0628306349,3710301.031389772
R2,0,12,7,Conservative,535172.8331901652,3710124.1913095308
R2,0,12,8,Optimal,535101.5633435639,3710046.955666456
R2,0,12,9,Conservative,534892.3327453085,3710113.8662698036
R2,0,12,10,Conservative,534939.2675517692,3710259.951758685
R2,0,12,11,Conservative,535061.3603428743,3710192.7245765575
R2,0,13,1,Conservative,535463.0574243421,3710571.8837848995
R2,0,13,2,Conservative,535488.5741059751,3710760.1876867455
R2,0,13,3,Conservative,535268.6532142921,3710267.919458086
R2,0,13,4,Conservative,535650.5920599682,3710623.3294751844
R2,0,13,5,Optimal,535779.4895215781,3710631.420530034
R2,0,13,6,Conservative,535528.5348388419,3710297.211883441
R2,0,13,7,Conservative,535172.8254673843,3710126.305996783
R2,0,13,8,Optimal,535098.022758463,3710046.519820526
R2,0,13,9,Aggressive,534895.1817497426,3710109.647162325
R2,0,13,10,Conservative,534939.9682892594,3710262.0690161753
R2,0,13,11,Conservative,535059.938894931,3710193.9882311267
R2,0,14,1,Conservative,535460.2441232206,3710566.3751591314
R2,0,14,2,Conservative,535487.1495664007,3710762.2971548843
R2,0,14,3,Conservative,535269.3523301788,3710270.45967773
R2,0,14,4,Conservative,535649.8836767595,3710623.3268526294
R2,0,14,5,Aggressive,535780.1947612711,3710632.269037903
R2,0,14,6,Conservative,535527.8279919578,3710296.7863324387
R2,0,14,7,Conservative,535170.7032978904,3710125.452360729
R2,0,14,8,Aggressive,535100.8502942338,3710048.2218968063
R2,0,14,9,Optimal,534897.3085437798,3710109.2319252663
R2,0,14,10,Conservative,534939.2583455428,3710262.4893836034
R2,0,14,11,Conservative,535061.3511046905,3710195.2622013767
R2,0,15,1,Conservative,535463.0558668026,3710572.3067226834
R2,0,15,2,Conservative,535485.7312619973,3710762.7148716073
R2,0,15,3,Conservative,535270.7722459062,3710269.6189913517
R2,0,15,4,Conservative,535651.2957456709,3710624.6009113584
R2,0,15,5,Optimal,535780.2026187725,3710630.15434847
R2,0,15,6,Conservative,535531.3513030026,3710301.8746514013
R2,0,15,7,Conservative,535167.8773414417,3710123.327326011
R2,0,15,8,Optimal,535097.3127919689,3710046.9401763594
R2,0,15,9,Aggressive,534894.4733292132,3710109.6445956547
R2,0,15,10,Conservative,534938.5514705706,3710262.063876111
R2,0,15,11,Conservative,535066.310005029,3710195.2802554583
R2,0,16,1,Conservative,535462.3552674978,3710570.189425036
R2,0,16,2,Conservative,535487.1480077013,3710762.7200927916
R2,0,16,3,Conservative,535270.7706969723,3710270.0419289107
R2,0,16,4,Conservative,535651.297311506,3710624.177973503
R2,0,16,5,Optimal,535780.1947612711,3710632.269037903
R2,0,16,6,Conservative,535532.7696770211,3710301.4569410933
R2,0,16,7,Conservative,535170.7094757409,3710123.76061093
R2,0,16,8,Aggressive,535100.1387864131,3710049.065189822
R2,0,16,9,Aggressive,534895.8855731102,3710110.9185412023
R2,0,16,10,Conservative,534939.2598799142,3710262.0664461176
R2,0,16,11,Conservative,535062.7740923968,3710193.575609544
R2,0,17,1,Conservative,535460.2301064972,3710570.1815991676
R2,0,17,2,Conservative,535485.7374965452,3710761.0231199823
R2,0,17,3,Conservative,535267.233298504,3710268.7601447753
R2,0,17,4,Conservative,535651.2941798356,3710625.023849213
R2,0,17,5,Aggressive,535780.9157161514,3710628.8881669594
R2,0,17,6,Conservative,535529.9344894418,3710301.869424286
R2,0,17,7,Conservative,535171.4039949528,3710127.569634982
R2,0,17,8,Optimal,535099.4303613035,3710049.062608113
R2,0,17,9,Aggressive,534894.4763938618,3710108.7987208865
R2,0,17,10,Conservative,534938.5514705706,3710262.063876111
R2,0,17,11,Conservative,535061.3588031774,3710193.1475140275
R2,0,18,1,Conservative,535458.0940442474,3710573.1343382513
R2,0,18,2,Conservative,535484.3254263159,3710759.749085294
R2,0,18,3,Conservative,535265.1065226605,3710269.175300083
R2,0,18,4,Conservative,535649.882110987,3710623.7497904846
R2,0,18,5,Optimal,535778.0790418186,3710629.7235144577
R2,0,18,6,Conservative,535528.525477229,3710299.749509221
R2,0,18,7,Conservative,535169.2910920223,3710124.1783745387
R2,0,18,8,Optimal,535097.3127919689,3710046.9401763594
R2,0,18,9,Optimal,534893.0503591062,3710111.331212005
R2,0,18,10,Conservative,534939.2614142855,3710261.6435086294
R2,0,18,11,Conservative,535060.6473093575,3710193.9908100204
R2,0,19,1,Conservative,535457.3981157904,3710569.7482276233
R2,0,19,2,Conservative,535479.3699315488,3710758.88493772
R2,0,19,3,Conservative,535265.1034252906,3710270.0211751997
R2,0,19,4,Conservative,535649.1737278097,3710623.7471679803
R2,0,19,5,Optimal,535778.7874246367,3710629.726146447
R2,0,19,6,Conservative,535531.3513030026,3710301.8746514013
R2,0,19,7,Conservative,535169.289547622,3710124.6013119887
R2,0,19,8,Aggressive,535100.1279971425,3710052.0257515498
R2,0,19,9,Optimal,534896.6031880536,3710108.38348367
R2,0,19,10,Conservative,534940.675164171,3710262.4945237725
R2,0,19,11,Conservative,535059.2304805059,3710193.9856522847
R2,0,20,1,Conservative,535456.6912860188,3710569.322681532
R2,0,20,2,Conservative,535481.4966093883,3710758.4698302597
R2,0,20,3,Conservative,535264.4043082533,3710267.4809558745
R2,0,20,4,Conservative,535649.882110987,3710623.7497904846
R2,0,20,5,Optimal,535777.3738017511,3710628.8750067498
R2,0,20,6,Conservative,535531.3481822133,3710302.720526666
R2,0,20,7,Conservative,535171.411717425,3710125.4549477277
R2,0,20,8,Optimal,535098.725018716,3710048.2141516786
R2,0,20,9,Aggressive,534893.7572472154,3710111.756715957
R2,0,20,10,Conservative,534938.5514705706,3710262.063876111
R2,0,20,11,Conservative,535058.5189869339,3710194.828948436
R2,0,21,1,Conservative,535460.2223194232,3710572.2962880847
R2,0,21,2,Conservative,535483.6123776172,3710761.015288598
R2,0,21,3,Conservative,535269.3569767938,3710269.1908650533
R2,0,21,4,Conservative,535649.1721620681,3710624.170105835
R2,0,21,5,Optimal,535780.9157161514,3710628.8881669594
R2,0,21,6,Conservative,535529.9422911012,3710299.7547361264
R2,0,21,7,Conservative,535174.2376724748,3710127.5799835017
R2,0,21,8,Optimal,535098.7219361931,3710049.060026456
R2,0,21,9,Optimal,534895.175620319,3710111.3389118635
R2,0,21,10,Conservative,534937.8399926075,3710262.9071811303
R2,0,21,11,Conservative,535064.1832222032,3710195.6954551544
R2,0,22,1,Conservative,535457.387214758,3710572.708792105
R2,0,22,2,Conservative,535479.3668148369,3710759.7308135265
R2,0,22,3,Conservative,535267.231749726,3710269.1830823338
R2,0,22,4,Conservative,535648.4653446339,3710623.744545529
R2,0,22,5,Conservative,535778.0680419701,3710632.68407966
R2,0,22,6,Conservative,535529.2354444653,3710299.329185016
R2,0,22,7,Conservative,535172.8223782708,3710127.151871685
R2,0,22,8,Aggressive,535097.3081683724,3710048.208988521
R2,0,22,9,Aggressive,534893.7587795093,3710111.333778573
R2,0,22,10,Conservative,534937.8415269168,3710262.484243642
R2,0,22,11,Conservative,535061.3572634803,3710193.570451496
R2,0,23,1,Conservative,535461.6359781566,3710573.14738085
R2,0,23,2,Conservative,535486.4396348498,3710762.7174821724
R2,0,23,3,Conservative,535266.5217919577,3710269.603425755
R2,0,23,4,Conservative,535649.1768592924,3710622.901292272
R2,0,23,5,Optimal,535778.7842817614,3710630.572022219
R2,0,23,6,Conservative,535527.8108293406,3710301.4386463705
R2,0,23,7,Conservative,535166.4543249598,3710125.0139023797
R2,0,23,8,Aggressive,535097.9980987698,3710053.286818746
R2,0,23,9,Aggressive,534897.2978166346,3710112.1924869637
R2,0,23,10,Conservative,534939.2491393109,3710265.0270085316
R2,0,23,11,Conservative,535063.4701885254,3710196.961688415
R2,0,24,1,Conservative,535456.6881715015,3710570.168557095
R2,0,24,2,Conservative,535482.1987486286,3710760.164192127
R2,0,24,3,Conservative,535263.6819615036,3710271.284799967
R2,0,24,4,Conservative,535649.8774136682,3710625.018604049
R2,0,24,5,Optimal,535781.6178127849,3710630.582550701
R2,0,24,6,Conservative,535531.349742608,3710302.2975890334
R2,0,24,7,Conservative,535171.4009059629,3710128.4155098842
R2,0,24,8,Aggressive,535096.5920373584,3710050.321093961
R2,0,24,9,Aggressive,534895.1771526751,3710110.9159744787
R2,0,24,10,Conservative,534940.6644231309,3710265.455086193
R2,0,24,11,Conservative,535060.6473093575,3710193.9908100204
R2,0,25,1,Conservative,535461.6484379735,3710569.763878578
R2,0,25,2,Conservative,535483.6061434426,3710762.7070402205
R2,0,25,3,Conservative,535265.1111687141,3710267.90648741
R2,0,25,4,Conservative,535649.882110987,3710623.7497904846
R2,0,25,5,Optimal,535778.7842817614,3710630.572022219
R2,0,25,6,Conservative,535530.6491376738,3710300.1802872894
R2,0,25,7,Conservative,535172.1124143333,3710127.5722220335
R2,0,25,8,Aggressive,535100.131079792,3710051.1798767685
R2,0,25,9,Aggressive,534895.8932350441,3710108.80385428
R2,0,25,10,Conservative,534938.5530049108,3710261.640938624
R2,0,25,11,Conservative,535061.3588031774,3710193.1475140275
R2,0,26,1,Conservative,535461.656225354,3710567.649189666
R2,0,26,2,Conservative,535484.3191920188,3710761.440836914
R2,0,26,3,Conservative,535266.527986945,3710267.911675524
R2,0,26,4,Conservative,535652.0088263849,3710623.3347204514
R2,0,26,5,Optimal,535778.7874246367,3710629.726146447
R2,0,26,6,Conservative,535532.0643910602,3710300.6084521404
R2,0,26,7,Conservative,535171.411717425,3710125.4549477277
R2,0,26,8,Aggressive,535098.0196760035,3710047.3656953
R2,0,26,9,Optimal,534893.7695055635,3710108.3732168837
R2,0,26,10,Conservative,534938.5530049108,3710261.640938624
